id,text,type
749293930504740864,um mosquito da dengue socorram-me,provider
712317944198467584,Adivinha quem tá no hospital na observação com suspeita de dengue?  Euzinha,receiver
730866879670169600,"Temer está com Zika, só resta saber se é o vírus.",noise
702696995367026688,@bibidaprincipal cheia de zika vírus essas porras,provider
758311185292857344,Viba Sarah falando de vacina e tenho que tomar a da dengue af KKK espero que seja no braço!,noise
717024331746906112,"sua segunda ta ruim? ah, vc ta com suspeita de dengue? nao, né então cala a boca",receiver
698851314441306113,"minha mae ta com suspeita de dengue, que dó",receiver
700421242441113600,Hoje eu to bem estranha.To achando homem bonito e ouvindo funk!!!!!! Gente o zika virus me pegou,noise
757402488928669696,"@lariissa_borba pq tem esses riscos d atentado , zika virus e bla",noise
722901355073933313,"to com muita dor no corpo, meus olhos tao ardendo......... ZIKA NÃO",receiver
730556256369270784,eu sempre acreditei que o responsavel não eh o mosquito.  https://t.co/niaBxNewnM,noise
704714769182429184,Finalmente março e ainda bem que não peguei zika virus,noise
711410885919637504,Essas hora nóis ta tudo com zika virus e nem sabe,noise
705456224662372352,RT @_Brenn0: a humanidade vai ser derrotada por um mosquito já to até vendo https://t.co/vUYlDX55q8,noise
699261124450058240,Combatendo o mosquito? Só se for colocando fogo nesses pneus todos! https://t.co/ibZZro1baH,noise
791007205847867392,"quinta tem passeio de leve, mas adivinha quem não vai deixar eu ir por causa da dengue? minha mãe",receiver
802453828536647680,Buuu apareceu um mosquito aqui Bah até parece da dengue kk,noise
716064918445887488,"hj veio aqueles agentes contra dengue aqui, atendi o moço perguntou se tinha alguem de maior na casa eu fiquei tipo https://t.co/wENRDLcPrL",noise
699420848533434368,"@jmtomki vish, essa zika vírus ta foda",noise
708492767664721921,Meu whats ta igual criadouro de mosquito da dengue    >PARADO,noise
707644418266959872,Melhor tratar o mosquito. https://t.co/a6Rf3IxKp1,noise
719679941156147200,o famigerado mosquito da dengue,noise
749083129479127040,"Minha vida é tão parada, que as tia que passa pra vr se tm mosquito da dengue em sua casa, me pr pra me examinar pra ver se ñ tem mosquito.",noise
697389249478443008,"acho que depois desse vírus ninguém mais fala sou zika man""""",noise
697491047828623360,"Estou com dor em todo lugar do corpo , não é possível que estou com dengue de novo 🤔",receiver
709920683329978370,depois da zika a dor de cabeça é eterna. eu ja não tava zikada o suficiente. isso não é uma doença normal,receiver
789153564958552064,"Sabem aquele ex lider da china que era um mosquito, o Dengue Xiaoping?",noise
737823474450898944,"vcs que tiveram dengue, zika ou chikungunya ficaram com alguma parte do corpo doendo mesmo depois de um tempão",receiver
763170548629245957,"Focos do mosquito da #dengue em pneus, expostos a céu aberto, em um galpão da Rua Joana Kalil, altura do nº 250, Jd Meriti / S J Meriti. #DD",provider
699197516684926977,@kazinhalacerda e o tanto de matéria saindo dizendo que talvez a microcefalia pode não estar associada ao zika? Tá tudo muito confuso.,noise
724412211909787652,tô toda coçando por causa dessa dengue filha da puta,receiver
703383142657368064,RT @Azambuja_Vitor: Desejo que a baia da pessoa que denunciou a noite seja infestada de mosquito da dengue e zika vírus!! #NãoSuperei #TôDe…,noise
767569030651711488,Quem não veio por causa da Zika perdeu. boa noite,noise
723637236609220608,RT @Kellybv: #NH Prefeitura retira entulhos para reduzir focos de criação do mosquito da dengue @jornalnh https://t.co/1nISz2fjXt https://t…,news
706975572912644097,@_Botticeli_ não ehhhhhh do zika virus eh que pica tipo abelha a situação eh séria,noise
707014305871429633,@TANDYWARHOLS kkkjjfkk zika virus lepra ey engraçado mesmo porque eu definitivamente nao faria isso foi td ao contrário o sonho,noise
705129619964489728,O que eu faço com essa criança zika? https://t.co/855GiL6Wz7,noise
700540527817543685,pega o boldo la pra nos fazer fumaça pra acaba com esse zika virus,noise
706811517950402560,você ja combateu o mosquito da dengue hoje ?,noise
720813216654299136,"@cassianoNawal kkkkllkkkkkk  esse celular ta cm virus , ZIKA KKKKKKKKKKK """"",noise
705168864741597184,Vamos colocar camisinha no mosquito! https://t.co/l14rhYAusT,noise
706662142108438528,"O ruim é que eu já tive dengue,ai qualquer febre eu já acho que estou com dengue de novo",noise
726074038045540352,@MCLUCIANOSP Da uma atenção na minha nova música do mosquito da dengue https://t.co/QYMHClSzNy agradece de coração 👌✌👍,noise
706487574324498432,"Do jeito q eu to ótima com dengue,morrendo literalmente né😂😂,parei de fzr piada com morte desculpa",noise
732019084167122945,"Ela é zika, é! É a mulher da mh vida, n importa qnts liga ou fica no meu pé",noise
729323742170632192,"Minha tia sonhou q eu tinha morrido, final do ano passado quase fui mesmo por causa daquele acidente maldito, sai zika",noise
730169369964232706,Advinha quem ta com suspeita de dengue????,receiver
714957315028475907,"Ba zika virus, sai da volta que esses teus treinamento é contagiante",noise
699802850399031297,@FagundesGab  bah tem um zika vírus aki no meu quarto.... Ajoajoajojai,provider
699566352969785344,Fui no hospital e To com zika mesmo kkkkkk,receiver
740948823573430273,"@alinecaarvalhof pq você não estava ontem, tinha q ver que doideira, era tanta dengue q nem mosquito aguentava!!E bebi mais de 20 saideiras😂",noise
712464045945823234,to sendo atacada talvez por aquela bixa dengue/zika/chico cunha ou (dificilmente) pernilongo,provider
711196358930202624,"@beatrizvianafe eu só tenho 1 semana de aula pra por em dia por causa da dengue, de boa",receiver
698944820190969856,"Se você sentir febre, dor de cabeça e nas articulações,  procure um médico imediatamente! Pode ser dengue, zika ou chikungunya",noise
704477971428540416,"Cheio dos pernilongo aqui no meu quarto,  será que algum é da dengue?",provider
702185624581894145,Minha filha amada!! Até ela pedindo ao papai do céu para livrar do mosquito da dengue!!!! https://t.co/4Xa4W016Cu,noise
725465985222885377,não acredito q o Ian vai deixar de vir pro Brasil por causa do zika vírus MANO,noise
740243320903983104,pior que eu to loco pra ter um filho  mas agora com zika virus e pais quebrado é foda né  coitado do muleque  crescer no meio de feminista,noise
697912154897444864,A novidade é: um mosquito da dengue acaba de me morder,provider
753617904281718784,Eu peguei zika minha mãe nem ligava para saber se eu estava bem Agora tá no hospital com a amiga de igreja pq  mulher não pode ficar sozinha,receiver
711981176051752960,@calledtrust mds. Foi no médico? Tá tomando algo? Fez exame pra saber se é dengue msm?,noise
714875983808098304,Juro que esse mosquito da dengue com as sirenes hoje fizeram minha pala,noise
762079110055223296,"@itshargitay @outsports @SBNationSoccer eles não estão gritando bicha e sim zika"" pelo o que a mulher tinha postado...""",noise
730451458005577729,"@g1 Nao venham nas olimpiadas,tem dengue,zikavirus,chicungunha,bala perdida,asalto.....#NaoVaiTerOlimpiadas#TchauQueridaDay",noise
698499426449518592,galera é agora é oficial: não posso ser picada por esse mosquito aí  eu morro já peguei minha dengue nessa vida,noise
710473491133415425,RT @zanf0lin: @marreana olha minha cara e vê se eu tô com graça para zika vírus https://t.co/Czxh6Z4WVJ,noise
702445061317992448,"@VEJA #Zika , vírus ebola acabou homem está colhendo o que plantou sua própria extinção, fico triste pelas crianças que não tem nada a ver!",noise
712075882731597828,muito zika o sotaque daquele médico que eu passei hoje kkkkk,noise
699581496768778241,um mosquito picou minha bunda sAI ZIKA,noise
758869874193997824,desde que eu tive dengue pela segunda vez qualquer doença que eu tenho eu acho q vai dar dengue dnv e ja fico tipo https://t.co/rjCMM1XPM8,noise
699056878580539392,"Agora eu vou lavrar pq amanha começa a resenha toda dnv ... Beijos de luz, que o mosquito da zika mordam vc durante a noite",noise
786371949870059521,@aliciaisabela Q esse zika vírus caia sobre mim... Amém,noise
764518198628712448,"@dilmersunshine zika é uma doença seria, mata e deixa bebês com sequelas. Não acho que seja um assunto apropriado pra piadas.",noise
754394952537440257,legal esses jogadores de tênis dizendo que não vem para as olimpíadas por causa do zika quando na verdade eu por causa de cachê,noise
760668810609303552,"Se tivesse modalidade zika nas olimpíadas eu era ouro, terceira vez😓",noise
698539022956826625,tá beijando a boca de outras e não a minha qro mais eh que pegue um zika vírus mesmo,noise
775150458428133376,"@_Heloisa_Helena É um Exemplo ao nosso Exército de como lançar arremesso em mosquito da Dengue, ""enquanto nossas Estatais estão em""",noise
732301625889587200,2 vez que tô com suspeita de dengue,receiver
721165867720011776,"@Vitinhokun mano,to com virose e dengue junto e com suspeita de H1N1 bagulho n me derruba",receiver
698640813459243008,Criança com suspeita de dengue é transferida com helicóptero de Marechal Rondon para Cascavel -... https://t.co/ItauMY6d2D,news
712600077878034433,"Essa porra de zika vírus é foda também, to que não me aguento. Fora meus dedos que estão iguais salsichas de tão inchados",receiver
709532954553393152,"Minha irmã tava quase morrendo de infecção e o pessoal do posto falou que só era dengue, tudo é dengue agora, da até desânimo ir lá",noise
717160750368821248,"Meu corpo está todo cheio de bolinha e coçando tudo, tomara que seja alergia e não dengue 😭",receiver
697964429468684291,roupa preta atrai o mosquito zika ai que medo e minhas brusinha preta minina como é q fica,noise
781909343205752832,Americano pode ter contraído zika através de suor ou lágrimas de pai  Homem de 38 anos ficou doente depois de cuidar do pai com zika. Pai f…,noise
712109339612463104,"@gabrieelg3 considerando o nível de álcool no teu corpo, é mais fácil mosquito sair em coma alcoólico do que você com dengue",noise
700744915165323264,"Minha mãe tava com zika durante a gestação da minha irmã, só pode mano. Essa grta é muito retardada.Isso só pode ser má formação do cérebro",noise
760273281664577536,Putz..apareceu um pernilongo master aqui sobrevoando minha pessoa..agora levanto..Ja tive dengue 3 vezes..paúra ...kkkkk,noise
719625266260275200,RT @najadopop: olha eu não sei lidar com esse novo tipo de mosquito da dengue,noise
724457104422125569,"Olha que curioso, soube que o mosquito da zika"" não gosta de pele perfumada. Recomendou usar hidratante corporal como uma proteção""",noise
722856957628063744,"Vei tem cada zika"" aqui em casa minhas pernas ta coçando será que vou morrer? Acho que é só um pernilongo msm, ESPERO!!""",noise
764326835337527296,"Eh muito tenso isso. Eu tive zika no começo do ano, fui parar no hospital, faltei monte de aula quase reprovei https://t.co/nn4YZDNwx6",noise
699766951946670081,RT @bbittersweet: Migos sou grande concorrente pró zika vírus pq os mosquitos gostam d+ de me picar,noise
706297152167874560,"ou tá todo mundo doente,febre,garganta ou dengue,tá doido",noise
703390219320561665,"Matei um mosquito aqui, será que é dengue? éoq https://t.co/jA7AmIEzm7",provider
700419287018827776,RT @Michaell_V: Crlh minha professora parece um mosquito da Dengue !! Kkk,noise
777685128193736704,"Ela é zika, é a mulher da minha vida não importa quantas liga quantas fica no meu pé 🎶",noise
698499966227062785,@blogplanalto dane-se as olimpíadas! pq não foram pro NE onde as mães estão sofrendo com o zika! @dilmabr hipócrita!,noise
719630128326844417,RT @Gil_Olii: Minha suspeita de zika é só ressaca,noise
740313928023060480,"@sanchesvicc talvez dengue, vo p hospital",receiver
715676924585111553,"@beeel_u vc está com zika, já foi ao médico??????",receiver
783861697706598401,me chama de zika vírus,noise
706563370078629889,"dai o cara vai cagar, mexe a cortina do banheiro e sai um monte de mosquito e pensa: será que é dengue?",noise
704397114932072448,acho que o mosquito da dengue ta me seguindo,noise
705832166039621632,@akamissoso não sei o que mas to com umas suspeitas de ser dengue... Espero que não,receiver
710544751242694657,De volta este pernilongo me picando.. só espero que não seja da dengue hauhauhau ://///,noise
714707891215839232,eu descobri esses dias que dengue é uma doença grave eu sempre pensei que fosse tipo uma gripe?????sério,noise
700306312358330368,Super dicas para afastar o mosquito da dengue dos vasos de flores. Gostei!!! Todo cuidado é pouco. https://t.co/AynJDM8Y5e,news
759937274687598592,Se antes não pegava meus crush.. grávida então pego nem dengue.,noise
773524708432150528,@juliarauj_o suspeitas de dengue e zika vírus,receiver
716529713259356160,"RT @caraleoovagner: Nunca mais vou conseguir olhar p ele, e não ver ele de mosquito da dengue",noise
737456171108425728,Se 5SOS estiver com medo de vir por causa de Zika Vírus eu me disponibilizo pra passar repelente neles #BrazilNeeds5SOS,noise
782746719184355329,@thegomezsoul @iskyIie zika não é nada perto de alguma doença que provavelmente voce deve ter,noise
719943219455385600,@_fesimoesf zika ou algum tipo de febre,noise
705200239251214341,Não estou aguentando mais ficar coçando essas lixas q está no meu corpo..Zika da porraa 😡😤😩,receiver
738777231628087296,Eu vejo o Serra e só lembro dele como o mosquito da dengue no Casseta e Planeta.,noise
700092485213822977,"vou jogar no google sintomas zika virus"" qualquer coisa eu mando um adeus""",noise
766692303230599168,Meu braço ainda esta dormente..... Obrigada vacina da dengue 🙄,noise
700345627348172802,O prefeito Romero Rodrigues faz propaganda de combate ao mosquito da dengue mas os rastros são outros... https://t.co/6Glb6QT5u8,noise
698303239247282176,Nao era p ter saido de casa hoje! Minha moto estrago tive q volta ape pra casa e ainda me assaltaram... sai pra la zika virus,noise
704990321327939584,"Toda vez que ouço falar em Zika vírus e todo o mal que isso pode causar nos bebês, eu agradeço por Nanda e Duda já terem nascido...",noise
711950293227933697,Imagens do mosquito da dengue de manaus e acre https://t.co/yK627AGMUl,noise
764333110544793600,"@quickstercrow a mae dela fez piada dizendo que todos nas olimpiadas iam pegar zika, e ela tava la gravando e rindo junto",noise
710623251400151040,Com essas tretas politicas não falam mais em Zika e microcefalia e ta cheio de microcefálicos nas ruas defendendo Lula #JN,noise
749269706666811392,meu notebook tá com um vírus pior que a zika 😳,noise
699057769719197696,morta será que é porque eles também tão com medo do zika virus que nem outros artistas que tão cancelando/adiando judiação,noise
704438582598045697,Meu pai com zika é uma criança grade. Estou me sentindo muito importante cuidando dele. 💙,receiver
716760231821381632,"@Lahry_oliveira Imagino, fiquei um dia com dor no corpo c febre e fiquei na merda, imagine Zika..",noise
717786962514604032,"Caralho vei, hospital lotado de nego com dengue, vou comprar um repelente hj ainda",noise
700088229589098496,Sepa matei um zika vírus,noise
705276021025718272,"To agoniada c essa dengue, to c suspeita e tem varios mosquitos me devorando dnv msm c repelente, ta tirandooOOooO",receiver
697341095211110400,que susto! pesquisei no google e era o primo do mosquito da dengue. filho da mae me caguei todo,noise
721891980821864448,Que morte terrível  https://t.co/Ji85eFyd34,noise
789094163866345472,"Cara, eu tô muito puto. A tia tá com dengue e a mulher do hospital deu dipirona pra ela mano",receiver
709482579867660288,Queria ter ido para o hospital bebada mas pelo jeito a  amiga zika veio me ver 😷,receiver
703243110109863936,Jeg kunne lide en @YouTube-video fra @misaell7 https://t.co/553aKQH3uF - - ÁLERTA - - mosquito da dengue foi criado em laboratorio! e,news
703715763694268416,Vai dar dengue ou mosquito da dengue?,noise
703976549251465216,"Nunca beijei o mosquito Aedes, então moças podem vir me beijar que eu não transmito zika viros",noise
790711127219011584,"a professora pediu pra focar no zika vírus, e to focando só no aedes, não vou fazer de novo",noise
715010111610216449,RT @rehnomada: Aquele ALIVIO em olhar pro teto do meu quarto e não ver mosca pernilongo mariposa grilo gafanhoto dengue,noise
740702254282465280,"Estou tão gripado que, se o mosquito da dengue me picar, ele morre :(",noise
728046285719281664,Eu to meio pancado com isso de dengue/zika. vejo uma borboleta ja jogo inseticida na casa toda. eu to cheirando a repelente puro,noise
725117476841881600,uma galera ta com suspeita de dengue aqui no meu bairro ah ah viu,receiver
703322814825275392,"Chegayyyyy na casa dos meus #painhos , repousar, a dengue fiquei sarada mas a virose gripe"" n tive repouso, o médico obrigou descanso.🤒😷""",noise
722511720388915200,"cês dao sorte que n sou zika vírus, se n cês já tava tudo morto",noise
754657210664452096,Obama n vem ao Rio. Medo do zika virus?? Obvio ele alegara agenda cheia etc.,noise
711011063295320064,"RT @m4rtinez_: @MeelCamilo eu também foi dengue kk, mas nada passava a coceira ai o médico me receitou um antialérgico. Só esse remedio me …",noise
713359878014779392,RT @hstylesgm: na minha escola o máximo que tem é palestra sobre o mosquito da dengue #BielNoMaisVocê,noise
769304111833645056,meninas q pegaram dengue e ficaram MT mal daí tomam vacina p n pegar dnv e acabam ficam PIOR AINDA,noise
705166520167636992,@liamgrito lori vc já falo com a emille? ela tá com suspeita de dengue,receiver
700327985480601600,Será que quando eu peguei Zika eu tava com chicungunha? A doença não era conhecida e Zika tava começando a pegar legal na época,noise
764521122633318400,"RT @Iambeatrizz: Quando tv o ebola um monte de gente ficou zuando, agr só pq a mulher falar da Zika todo mundo se faz de santo  #DemiLovato…",noise
720656940116938752,"@RMXTWOO Vai logo ao médico, pra não deixar piorar. Meu corpo tá meio dolorido, tô me recuperando ou ainda tô no meio da zika.",receiver
715010973338304514,Vi uma notícia que o zika vírus é transmitido pelo beijo. Mas que é o louco que vai beijar um mosquito? KKKKKKKKKK,noise
750087728377819141,Boatos que to com zika vírus,receiver
718959776542146561,"@jeezdani não vou poder ir, no dia eu vou estar com zika vírus",noise
707150822241603584,@yourbadgwl peguei daquele mosquito da zika aposto,noise
698289962232508416,"Quando falam zika vírus"" imagino um mosquito de tênis de mola, boné de aba torta, e corrente no pescoço.""",noise
698237086340640768,Jovem morre em Itabuna com suspeita de dengue hemorrágica https://t.co/Y0B7qwTnim,news
723582578205274112,achoq  to com zika virus,receiver
701862196830195714,o mosquito da dengue me mandou uma msg no celular hoje,noise
729016657717374976,ninguem quer ver o video do ian na con kjkkkkk a gente sente pena mas dps lembra q o cara nao veio por causa do zika #VampireAttraction2016,noise
765280766372810754,"alguem q fume mais becks, nao há alguem mais zika nos raps, nao há alguem q curta mais sexo, nao há",noise
751972983485370369,"mano eu to com dengue n é possivel, q dor no corpo da porraaaa",receiver
708268273683578880,"RT @sitecgama: Se nem com a votação o fandom animava imagina sem, mosquito da dengue está entre nós.",noise
781516652747915264,Me seguir é contraindicado caso suspeita de dengue  💉,noise
767235381171453952,já pensou se eu tiver engolido o mosquito da zika,noise
762301957763633153,VIU ESSA ? Torcida grita 'zika' toda vez q a goleira  americana que brincou com zika vírus chuta a bola https://t.co/3d4fp5EkEN,news
721532578155642881,Tinha um zika vírus no meu braço,provider
710494790589218816,Não sei como ainda não peguei zika ou outros pq é tanto mosquito que me pica e eu não vejo,noise
707341157982998528,É o apocalipse esse mosquito https://t.co/lC73oWZke1,noise
738933898986524672,@KeviaCabaneco eu não sei se é pq eu sempre vejo os mino zika e ai imagino um trem baile de favela ou se é pq n gosto msm kkkkkkk,noise
721301640486248448,"Meu deus que dor no corpo, nao posso pegar dengue nao, ela emagrece 😭😭",receiver
794544346813104129,"Dor no corpo, febre, e a gente fica feliz se for uma gripezinha e não dengue, Zika e tal.",receiver
798904711051116544,"Verão chegando, vamos cuidar a água parada, mosquito da dengue irá voltar, conscientize-lo-se-ia",noise
714548252587266048,"meu deus, eu acho que fui picada por um mosquito da dengue agora",provider
703006694780051456,"Bom, pensei que só o Zika vírus  fosse o único motivo pra abalar o mundo, que vergonha meu povo! https://t.co/F9ojfQOiTV",noise
802226617787490305,RT @helioleonardo84: @edusoares1975 @EuclidesFla @GreggBina @alexandrecoli @DanilloRafa @Flamengo ninguém quer esse mosquito da dengue Gabr…,noise
716994706970910720,"Hoje descobri que as pessoas morrem de zika, porque não conseguem nem fazer o exame pra ter certeza se tem a doença ou não",noise
702823237797978112,nao é xenofobico mas fala que brasileiros sao bons pra sexo e nao tem cerebro por causa do zika virus,noise
701871906199379969,"Mano esse casal de golpista e zika kkk, é  um emprego dar golpe",noise
717559738620387328,"Tremendo de febre e dor no corpo, não é o zika não, né ?",noise
730137966383910916,"@birulando a perna foi um sintoma da dengue,dor na articulação,já ta normal",noise
698688106791358466,eu não sei vocês mas eu com tanto medo dessa dengue e da zika deus me livre to passando repelente até no fundo do pé,noise
776998093053128704,"Ou fala ou vaza, não sou mosquito da dengue pra gostar de água parada.. Rss' 😎",noise
704838161642422272,"Ai fiquei preocupada hj, quando vi os sintomas de quem foi picado pelo mosquito da dengue la",noise
739057093680959488,"Anitta é internada com suspeita de zika, diz jornal. Anitta está internada no Rio de Janeiro com suspeita de... https://t.co/oKBR5LhJIk",news
764323456209092608,como se ja não fosse fudida demi lovato ainda ri de piada com zika virus,noise
701036332265635842,@passarinhaa_ pq já estou sem paciência por causa de uma possível dengue que eu peguei e essa história não está ajudando em nada,receiver
719944882484338688,eu tava aqui fora enrolada na rede igual um casulo ouvindo minhas musiquinha um aborto de mosquito da dengue me liga o rádio,noise
699734030296547328,"Ta cheio de mosquito aqui, vo me proteger deve ser dengue",provider
702198123196772352,"mulher da dengue veio aqui e eu fui atender de camiseta e calcinha, meia e chinelo..... ai eu fico me perguntando: qual é o meu problema?",noise
730938800847896576,"Dá aquela dor de vergonha quando a pessoa ai se referir sobre ser gay diz 'aqui nada entra, só sai é doença isso? dá zika?""",noise
707426940114829313,ja q zika virus pega por saliva to tranquilona n bjo ngm msm so se alguem cospir em mim pq ta difícil,noise
762491305133944832,meu deus essa mulher é mt linda ba https://t.co/rgpWaUY4qI,noise
783875188962238464,"@AnarcoFino Foi foda, viu? Mas quando um professor também apareceu com dengue, eles adiaram as provas. Era um surto.",receiver
725034934029668353,"RT @ViAndrade07: @larissalmeida8 não, já passou eu nem sei se era dengue mesmo tenho que fazer um exame pra ver.",noise
764332076820754432,"zika não é motivo de piada, esta matando muita gente e afetando a vida de várias grávidas",noise
707044133244948480,"Esse computador da minha vó,  pingando zika vírus",noise
702500024740093952,RT @Kolinski_: Ouvi dizer que o Zika Virus é transmitido pelo beijo... Mas cara quem é que vai beijar um mosquito ?,noise
698285338180067328,@SilvioSantosCS o que foi veio ? Tá com zika virus... ?,receiver
703683749930770433,"Tomo injeção no braço de boa, agora na bunda é a morte pra mim, ainda mais duas 😩😢 Vai embora logo Zika",noise
711055976498126849,Zika vírus tentou me picar agora mais foi missão fail,provider
718272794438582272,minha mãe me mostrou um vídeo mt emocionante de uma bebê que nasceu com microcefalia por conta do zika vírus,noise
704645386787549188,"toda semana tenho que pegar alguma coisinha, já foi infecção 2x, zika, resfriado umas 3x",noise
699305629622661120,Nas recordações de hoje apareceu uma foto minha com zika vírus,noise
698301095538520064,RT @trizprado: to vendo esse aedes aegypti pousando no meu braço tentando me picar mas querido meu corpo é blindado tua zika n pega,provider
722976290790240256,"Ela é zika é.. é a mulher da minha vida, não importa quantas ligam, quantas ficam no meu pé ♪♫",noise
739141747167645696,Anitta passou mal na noite de sexta-feira e foi internada com suspeita de zika! https://t.co/1j1IwMbE22,news
703051078053597184,Minha mãe quer comprar fantasia de mosquito da dengue,noise
709669050167795712,"Não sei pq as pessoas dizem que zika dói tanto o corpo, eu sinto dor mas nada de tão dolorido assim '- eu hem",receiver
709107823427325953,RT @lndsylhn: Acabei de ver um zika virus com a camiseta do bmth,noise
732252750445084677,"obrigado senhor  graças a deus foi so uma suspeita de dengue,  exames td normal  obgd deus — se sentindo tranquila",noise
767059124706304001,Meu mentor ! Meu herói e sempre será... Você não é vírus mais é zika ! Amo você e você sabe ! E… https://t.co/Cw7nsfzxgu,noise
787974910425661440,blz...vai lá...pega o mosquito na mão e fala isso pra ele!!! https://t.co/aIT64U4CXs,noise
738962907254431744,"anitta foi sedada e ta inconsciente,inicialmente com suspeita de zika"" que isso meu pai que loucura essa sexta feira tá""",noise
700351390519001088,Eu espero do fundo da minha alma q todo mundo q tem o quintal sujo morra de dengue zika e o caralho a quatro pq PUTA QUE PARIUUUUu,noise
740720101704486912,Com tanto mosquito aqui na ufrr é hoje que eu pego Zika chicocunha dengue,provider
697220051716415488,@globoesportecom quem vai te pegar não é o zika vírus. SOU EU,noise
710320036234305536,@marcelofp40 @DexheimerLia Pezão tá internado. Dizem q foi picado pelo mosquito da dengue.,noise
710136592577470464,"Ai a pessoa melhora da dengue e fica GRIPADA(ataca alergia,crise de bronquite),que macumba forte é essa pra cima de mim😕🙁",noise
703334087193284608,@13luizz eu estar com suspeita de dengue,receiver
712402265542434816,"Não basta ter dado só dengue, tinha que ter dado infecção intestinal e inflamado a garganta tudo de uma vez só",noise
706546584721485824,Zika é pouco o vírus q eu tenho ainda não tem nome,noise
729135106301034496,@alwaysbett entao ele ia vim pro brasil numa convenção mas cancelou 10 dias antes porque disse que tava com medo do zika virus,noise
704288106996961284,"que dor no corpo, que fraqueza serasse a famígera dengue me pegou ou serasse é apenas corpo mole meu",receiver
720708537861718018,- teve um ''''''surto'''''' de zika no mes passado ok,noise
711641363117436930,RT @fuckwir: Ela é pior que mosquito da dengue.  https://t.co/WOnhlNDDp1,noise
699953661456355328,"Minha vó diz que o mosquito da dengue é o egiptico, hihi 😍",noise
720717959556149251,"Estado I. Ameaçando atacar o Brasil, vai com calma ai fi, a gente não da conta de combater nem um mosquito da dengue   😡 #1DayUntilHair",noise
706569005037916160,Jkkkkkkkkkkkk ainda to morrendo de rir com o áudio do zika vírus,noise
705173950842736642,porra agora até o pernilongo pode passar zika,noise
704130374352379904,@NiccCandido nossa miga melhor que zika virus que ce ja nao tem muito cerebro pra perde ne,noise
712286883452162048,po tem um amigo internado por causa da dengue 😔,receiver
798155984988491776,Floripa eh foda né kkkkk bagulho se espalha mais q o virus zika,noise
720813779659960320,"RT @Joao_crvg01: @cassianoNawal kkkkllkkkkkk  esse celular ta cm virus , ZIKA KKKKKKKKKKK """"",noise
742350191265783808,Gente o roque ta morrendo por causa do cigarro e eu to morrendo talvez por causa da dengue e o h1n1,receiver
718152897201090560,Nao posso passar um stress que parece que eu to com zika virus,noise
716009059007205376,RT @_maikswan: eu tenho uma raiva desse mlk q faz o comercial do mosquito da dengue slc,noise
737390971437125633,RT @MarcosASG1966: @DrReynaldo quero ver a herança pós olimpíada. Zika e super gonorréia já é certeza. Dinheiro acima de tudo. Os mortos ge…,noise
724425815518273536,@jwuren ela é louca nem da aula só fica falando de zika vírus,noise
714656200911093760,Zika e chicungunha finalmente se encontram,noise
720376437140754432,Nossa a dengue deveria picar pessoas  do mal  puta que paril  😠,receiver
706143070933413892,Alguém me ajuda a aliviar essa coceira que essas bolinhas da chikungunya deixam no corpo não agjentooooo maissssss essas demonia,receiver
697751583094870016,"Não sei oque tá procriando mais rápido, o mosquito da dengue ou os vendedores de pipocas guri nos ônibus",noise
705096920688140288,"minha dm ta com zika virus, sei nem o que é receber uma mais a muito tempo",noise
706195384092200960,"@Samaras13Jeff num pode ser zika num pode Eu n vou aguentar ficar sem vc no colégio :((((( vai ao médico sim, bbzao💓 melhorase manda notícia",receiver
792446341884547072,@tegretol_ um perigo o mosquito da dengue!!!,noise
697851123114385410,"RT @Setok_: Zika virus pode ser transmitido por beijo""   Quem vai beijar um mosquito mano?????""",noise
801398078209138688,"Bebês saudáveis de mães que tiveram zika podem vir a ter microcefalia após nascimento, diz estudo… https://t.co/Natwk8pY5a",news
723961536427991041,"@_AngeloMachado depende, se for pra lutar contra o mosquito da dengue n é nao",noise
717940913994117120,"Tantos problemas no mundo, tipo zika vírus e vcs se achando mais importantes",noise
761571381771460610,mano tá tendo propaganda em inglês informando sobre o mosquito da dengue no aeroporto... momentos,noise
721846509327806464,Vocês desfocados pelo impeachment enquanto os mosquitos estão lá transmitindo zika virus.,noise
731943980938739716,Sério que eu To com suspeita de dengue de novo,receiver
698523763051229184,"@printsdoface @puramaldade veei ele é filho do mosquito, eu chamava ele de dengue júnior e cabô brincadeira",noise
796882574954078208,"Corre se não eu convido,  estou cadastrando até o mosquito da dengue… https://t.co/HShQtO7GOM",noise
718407293545615361,Tem um monte de criança gritando aqui na rua todos contra dengue e etc não morem perto de escola pessoal,noise
698067485430571008,minha irmã viu um pernilongo aq em casa e conto na escola q era o mosquito da dengue scrr KKKKKKKKKKKKkKKKKKKK,noise
7.26399E+17,"Meu médico disse q n to com a Chico, to com dengue... Então ta.  De qualquer forma o pior é q dor de cabeça",receiver
697924167270797314,"Gente que preconceito é esse do zika vírus com os rockero, tem que atacar todo mundo não só quem usa preto",noise
706927950256590849,"Se serve pra algo.Eu estou com dengue Com febre dor no corpo,mas votando como se fosse salvar o mundo. Vamos celebrar amanhã vote mt gente!",receiver
712481177949618176,"Ta cheio d mosquito aqui,vou me cobrir antes que a Zika me derrube de novo",provider
697918692722675712,Podem esperar esse zika vírus vai evoluir muito ainda,noise
723753668189773824,@faveslox mosquito me picou. Se eu morrer de zika tu ja sabe,noise
